State,BoreholeName,BoreholeURI,x,y,countSum,Length,TsgLink
wa,GSWA Lancer 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Lancer 1,123.755583,-25.045694,17425,1397.23,https://nvclstore.z8.web.core.windows.net/WA/GSWA Lancer 1.zip
wa,GSWA Vines 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Vines 1,128.252144,-26.701353,6911,1973.0,https://nvclstore.z8.web.core.windows.net/WA/GSWA Vines 1.zip
wa,GSWA Woodleigh 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Woodleigh 1,114.665636,-26.055348,729,142.6,https://nvclstore.z8.web.core.windows.net/WA/GSWA Woodleigh 1.zip
wa,GUD173,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GUD173,121.649229,-30.39341382,1800,53.6,https://nvclstore.z8.web.core.windows.net/WA/GUD173.zip
wa,GUD174,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GUD174,121.6492309,-30.39341406,3182,58.6,https://nvclstore.z8.web.core.windows.net/WA/GUD174.zip
wa,GUD175,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GUD175,121.6492309,-30.39341373,3605,65.6,https://nvclstore.z8.web.core.windows.net/WA/GUD175.zip
wa,GXDD0010,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GXDD0010,117.7995396,-28.03967139,1598,531.7,https://nvclstore.z8.web.core.windows.net/WA/GXDD0010.zip
wa,GXDD0012,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GXDD0012,117.7998863,-28.0403088,27,102.3,https://nvclstore.z8.web.core.windows.net/WA/GXDD0012.zip
wa,HAC 9201,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HAC 9201,122.65105,-21.722997,359,266.9,https://nvclstore.z8.web.core.windows.net/WA/HAC 9201.zip
wa,Hamelin Pool 1 (M188),http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Hamelin Pool 1 (M188),114.207807,-26.025272,536,177.69,https://nvclstore.z8.web.core.windows.net/WA/Hamelin Pool 1 (M188).zip
wa,Hamelin Pool 2 (M188),http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Hamelin Pool 2 (M188),114.356667,-26.148611,2290,64.0,https://nvclstore.z8.web.core.windows.net/WA/Hamelin Pool 2 (M188).zip
wa,HBC1150-18,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HBC1150-18,121.431992,-31.080917,1128,265.4,https://nvclstore.z8.web.core.windows.net/WA/HBC1150-18.zip
wa,HDDH001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HDDH001,126.0790805,-31.05342551,1208,323.8,https://nvclstore.z8.web.core.windows.net/WA/HDDH001.zip
wa,HDDH002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HDDH002,126.103527,-30.94513259,389,214.4,https://nvclstore.z8.web.core.windows.net/WA/HDDH002.zip
wa,HND0002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HND0002,121.4752369,-30.73315225,62,155.6,https://nvclstore.z8.web.core.windows.net/WA/HND0002.zip
wa,Hovea 3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Hovea 3,115.041275,-29.317978,20,81.26,https://nvclstore.z8.web.core.windows.net/WA/Hovea 3_cuttings.zip
wa,HRYRCD-01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HRYRCD-01,115.9510605,-23.67383988,48467,374.2,https://nvclstore.z8.web.core.windows.net/WA/HRYRCD-01.zip
wa,HY2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/HY2,118.5685378,-24.64932246,78,638.5,https://nvclstore.z8.web.core.windows.net/WA/HY2.zip
wa,ID001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ID001,117.2763679,-23.13863721,16597,270.5,https://nvclstore.z8.web.core.windows.net/WA/ID001.zip
wa,IRKDD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/IRKDD002,128.2923553,-17.12120251,33,185.7,https://nvclstore.z8.web.core.windows.net/WA/IRKDD002.zip
wa,JMDH001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/JMDH001,120.1915463,-23.34756534,3759,433.1,
wa,KD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KD1,121.6820851,-31.20921648,2741,180.0,https://nvclstore.z8.web.core.windows.net/WA/KD1.zip
wa,KDD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KDD002,118.7538327,-20.79264677,19,78.2,https://nvclstore.z8.web.core.windows.net/WA/KDD002.zip
wa,Kennedy Range 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Kennedy Range 1,114.991757,-24.497258,173,1785.1,https://nvclstore.z8.web.core.windows.net/WA/Kennedy Range 1.zip
wa,KPDDH 001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 001,121.4500359,-30.76783525,306,460.4,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 001.zip
wa,KPDDH 002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 002,121.449747,-30.76384327,1007,388.7,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 002.zip
wa,KPDDH 003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 003,121.4512715,-30.77674341,213,219.9,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 003.zip
wa,KPDDH 004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 004,121.4448334,-30.77165014,432,559.0,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 004.zip
wa,KPDDH 006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 006,121.4670714,-30.78918303,4999,340.2,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 006.zip
wa,KPDDH 007,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH 007,121.4574918,-30.78177964,996,445.4,https://nvclstore.z8.web.core.windows.net/WA/KPDDH 007.zip
wa,KPDDH008,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/KPDDH008,121.4691475,-30.7445306,4542,1168.99,https://nvclstore.z8.web.core.windows.net/WA/KPDDH008.zip
wa,Kunzea 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Kunzea 1,124.99099,-19.53371,4339,441.5,https://nvclstore.z8.web.core.windows.net/WA/Kunzea 1.zip
wa,Laminaria East 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Laminaria East 1,126.051054,-10.632132,110,64.2,https://nvclstore.z8.web.core.windows.net/WA/Laminaria East 1.zip
wa,LD00001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LD00001,128.4811192,-22.68190038,177,331.1,
wa,LD004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LD004,117.7460013,-23.38442334,47100,535.0,https://nvclstore.z8.web.core.windows.net/WA/LD004.zip
wa,LDDH 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LDDH 1,122.3289468,-23.11142966,9346,586.2,https://nvclstore.z8.web.core.windows.net/WA/LDDH 1.zip
wa,LEFD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LEFD001,121.7932812,-31.16110371,123,139.0,https://nvclstore.z8.web.core.windows.net/WA/LEFD001.zip
wa,LEFD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LEFD003,121.792494,-31.15999652,183,136.05,https://nvclstore.z8.web.core.windows.net/WA/LEFD003.zip
wa,LEFR132,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LEFR132,121.9931494,-31.13025392,249,95.9,https://nvclstore.z8.web.core.windows.net/WA/LEFR132.zip
wa,LFDD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LFDD001,121.8136099,-31.18039016,514,227.0,https://nvclstore.z8.web.core.windows.net/WA/LFDD001.zip
wa,LG15-226,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LG15-226,121.6783769,-31.17749014,1378,808.8,https://nvclstore.z8.web.core.windows.net/WA/LG15-226.zip
wa,LGDD_052,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LGDD_052,119.987267,-30.025297,1143,219.3,https://nvclstore.z8.web.core.windows.net/WA/LGDD_052.zip
wa,LGDD_054,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LGDD_054,119.986962,-30.02448,625,370.0,https://nvclstore.z8.web.core.windows.net/WA/LGDD_054.zip
wa,LHD7,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LHD7,120.504238,-31.41249,327,50.9,
wa,LNSD-063,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LNSD-063,121.6911743,-31.20834169,19922,888.3,https://nvclstore.z8.web.core.windows.net/WA/LNSD-063.zip
wa,LONDDH1-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH1/94,121.079144,-31.111553,0,18.0,
wa,LONDDH10-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH10/94,121.078302,-31.111468,0,29.0,
wa,LONDDH3-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH3/94,121.078839,-31.111807,0,21.0,
wa,LONDDH4-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH4/94,121.078724,-31.111902,0,21.7,
wa,LONDDH7-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH7/94,121.079019,-31.111396,0,27.0,
wa,LONDDH8-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH8/94,121.07876,-31.111333,0,21.7,
wa,LONDDH9-94,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LONDDH9/94,121.07842,-31.11136,0,22.8,
wa,Looma 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Looma 1,123.994283,-19.123573,5764,792.0,https://nvclstore.z8.web.core.windows.net/WA/Looma 1.zip
wa,LPU976-20,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LPU976-20,120.7053026,-27.81810945,367,209.3,https://nvclstore.z8.web.core.windows.net/WA/LPU976-20.zip
wa,LSHD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LSHD1,122.501893,-27.13098,206,121.0,https://nvclstore.z8.web.core.windows.net/WA/LSHD1.zip
wa,LSHD4,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LSHD4,122.314774,-27.652378,35,114.47,https://nvclstore.z8.web.core.windows.net/WA/LSHD4.zip
wa,LSHD6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LSHD6,122.31492,-27.653273,93,136.16,https://nvclstore.z8.web.core.windows.net/WA/LSHD6.zip
wa,LSHD8,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/LSHD8,122.316696,-27.613913,393,141.0,https://nvclstore.z8.web.core.windows.net/WA/LSHD8.zip
wa,MAD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MAD002,125.83145,-30.97575,393,202.5,https://nvclstore.z8.web.core.windows.net/WA/MAD002.zip
wa,MAO4167,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MAO4167,121.510031,-30.77757,11,97.0,https://nvclstore.z8.web.core.windows.net/WA/MAO4167.zip
wa,MBXDD-01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MBXDD-01,115.6913129,-23.54671889,79,107.0,https://nvclstore.z8.web.core.windows.net/WA/MBXDD-01.zip
wa,MC02DH02,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MC02DH02,126.1067235,-18.34080872,196,135.3,https://nvclstore.z8.web.core.windows.net/WA/MC02DH02.zip
wa,McLarty 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/McLarty 1,123.660832,-19.394495,205,2354.0,https://nvclstore.z8.web.core.windows.net/WA/McLarty 1.zip
wa,MD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MD003,116.1140261,-22.48782221,5879,201.5,https://nvclstore.z8.web.core.windows.net/WA/MD003.zip
wa,MFED001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED001,121.5512906,-26.79183265,4863,289.3,
wa,MFED016,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED016,121.5495797,-26.787306,1066,104.3,https://nvclstore.z8.web.core.windows.net/WA/MFED016.zip
wa,MFED018,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED018,121.5513174,-26.79003174,2665,60.45,https://nvclstore.z8.web.core.windows.net/WA/MFED018.zip
wa,MFED029,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED029,121.5532105,-26.79229515,3981,60.8,https://nvclstore.z8.web.core.windows.net/WA/MFED029.zip
wa,MFED043,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED043,121.5572825,-26.80924384,6856,72.3,https://nvclstore.z8.web.core.windows.net/WA/MFED043.zip
wa,MFED055,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED055,121.5579588,-26.81032126,5009,58.0,https://nvclstore.z8.web.core.windows.net/WA/MFED055.zip
wa,MFED060,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED060,121.5529175,-26.79999534,2317,19.2,https://nvclstore.z8.web.core.windows.net/WA/MFED060.zip
wa,MFED064,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED064,121.5585895,-26.8065343,1479,57.6,https://nvclstore.z8.web.core.windows.net/WA/MFED064.zip
wa,MFED069,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED069,121.5542568,-26.8014298,2574,98.1,https://nvclstore.z8.web.core.windows.net/WA/MFED069.zip
wa,MFED071,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MFED071,121.5871686,-26.86449184,1904,92.1,https://nvclstore.z8.web.core.windows.net/WA/MFED071.zip
wa,Mirbelia 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Mirbelia 1,125.361433,-19.650735,1770,197.97,https://nvclstore.z8.web.core.windows.net/WA/Mirbelia 1.zip
wa,MJGD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MJGD002,117.9197111,-24.6928153,90,86.9,https://nvclstore.z8.web.core.windows.net/WA/MJGD002.zip
wa,MJGD27,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MJGD27,117.8612947,-24.67826491,157,82.0,
wa,MMD011,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MMD011,116.9660257,-29.16812188,412,93.1,https://nvclstore.z8.web.core.windows.net/WA/MMD011.zip
wa,MMD012,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MMD012,116.9637527,-29.17207085,1680,87.1,https://nvclstore.z8.web.core.windows.net/WA/MMD012.zip
wa,MMD013,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MMD013,116.9621842,-29.17233343,407,177.0,https://nvclstore.z8.web.core.windows.net/WA/MMD013.zip
wa,MMD014,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MMD014,116.9601798,-29.17472052,170,171.0,https://nvclstore.z8.web.core.windows.net/WA/MMD014.zip
wa,MND001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MND001,118.6729402,-28.74515148,426,251.1,
wa,MND032,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MND032,118.6739022,-28.74361604,19,92.8,
wa,MND036,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MND036,118.6736743,-28.74363374,373,164.4,
wa,MND037,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MND037,118.6736106,-28.74345646,524,188.3,
wa,MND040,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MND040,118.6738285,-28.74333831,171,237.7,
wa,MNDD0001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MNDD0001,118.3580245,-28.39036386,1525,610.4,https://nvclstore.z8.web.core.windows.net/WA/MNDD0001.zip
wa,MNDD0002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MNDD0002,118.385422,-28.33414882,471,388.3,
wa,MNDD0003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MNDD0003,118.366333,-28.39917979,566,574.8,
wa,MNDD0004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MNDD0004,118.4019069,-28.35595712,210,480.5,
wa,MOD11,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD11,117.9024933,-23.43469034,3255,359.6,https://nvclstore.z8.web.core.windows.net/WA/MOD11.zip
wa,MOD12,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD12,117.8998005,-23.43297316,184,133.3,https://nvclstore.z8.web.core.windows.net/WA/MOD12.zip
wa,MOD13,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD13,117.9001942,-23.43308749,109,58.5,https://nvclstore.z8.web.core.windows.net/WA/MOD13.zip
wa,MOD14,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD14,117.9025502,-23.43386194,208,97.7,https://nvclstore.z8.web.core.windows.net/WA/MOD14.zip
wa,MOD3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD3,117.9013698,-23.43370689,544,288.6,https://nvclstore.z8.web.core.windows.net/WA/MOD3.zip
wa,MOD4,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD4,117.8997835,-23.43261775,933,190.65,https://nvclstore.z8.web.core.windows.net/WA/MOD4.zip
wa,MOD6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD6,117.9013642,-23.43318305,171,162.9,https://nvclstore.z8.web.core.windows.net/WA/MOD6.zip
wa,MOD7,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD7,117.9005785,-23.43279651,24,86.0,https://nvclstore.z8.web.core.windows.net/WA/MOD7.zip
wa,MOD8,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MOD8,117.9001937,-23.43263073,129,138.6,https://nvclstore.z8.web.core.windows.net/WA/MOD8.zip
wa,MORCD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MORCD001,127.4162374,-31.91139711,2418,380.2,https://nvclstore.z8.web.core.windows.net/WA/MORCD001.zip
wa,MORCD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MORCD002,127.4163215,-31.9132744,914,411.5,https://nvclstore.z8.web.core.windows.net/WA/MORCD002.zip
wa,Mount Vernon 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Mount Vernon 1,118.191765,-24.304945,20,213.0,https://nvclstore.z8.web.core.windows.net/WA/Mount Vernon 1.zip
wa,Mount Vernon 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Mount Vernon 2,118.191366,-24.306273,120,240.8,https://nvclstore.z8.web.core.windows.net/WA/Mount Vernon 2.zip
wa,Mount Vernon 3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Mount Vernon 3,118.165544,-24.30834,53,277.4,https://nvclstore.z8.web.core.windows.net/WA/Mount Vernon 3.zip
wa,MSD 4,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MSD 4,115.9534595,-24.23545368,101,131.7,https://nvclstore.z8.web.core.windows.net/WA/MSD 4.zip
wa,MSD 5,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MSD 5,115.9530971,-24.23519832,103,165.5,https://nvclstore.z8.web.core.windows.net/WA/MSD 5.zip
wa,MSD 6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MSD 6,115.9518054,-24.23417796,123,144.5,https://nvclstore.z8.web.core.windows.net/WA/MSD 6.zip
wa,MSD 7,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MSD 7,115.9555064,-24.23686754,21,156.0,https://nvclstore.z8.web.core.windows.net/WA/MSD 7.zip
wa,MSD 8,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MSD 8,115.956841,-24.23868289,68,168.0,https://nvclstore.z8.web.core.windows.net/WA/MSD 8.zip
wa,Mt Ridley 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Mt Ridley 1,122.09333,-33.298332,56,380.7,https://nvclstore.z8.web.core.windows.net/WA/Mt Ridley 1.zip
wa,MTD006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MTD006,123.1839874,-29.91090327,7373,334.6,
wa,MTD009,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MTD009,123.2302998,-29.94118052,18,205.35,https://nvclstore.z8.web.core.windows.net/WA/MTD009.zip
wa,MTO90,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MTO90,117.9021688,-23.43446731,1193,268.6,https://nvclstore.z8.web.core.windows.net/WA/MTO90.zip
wa,MWD14001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/MWD14001,122.2289904,-21.83815874,24258,648.7,
wa,NBDH010,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NBDH010,121.6543306,-30.78833206,685,921.1,
wa,NBDH035,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NBDH035,121.6490453,-30.7877067,14496,537.6,
wa,NC_0038_1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NC_0038_1,124.2147083,-17.82129349,530,218.0,https://nvclstore.z8.web.core.windows.net/WA/NC_0038_1.zip
wa,NC_0040_1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NC_0040_1,124.1641222,-17.74485652,114,223.1,https://nvclstore.z8.web.core.windows.net/WA/NC_0040_1.zip
wa,NC_0042_1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NC_0042_1,124.0962042,-17.66503953,322,125.0,https://nvclstore.z8.web.core.windows.net/WA/NC_0042_1.zip
wa,NCB0003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NCB0003,121.6127462,-30.09599463,1974,827.5,https://nvclstore.z8.web.core.windows.net/WA/NCB0003.zip
wa,NCB0003W1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NCB0003W1,121.6127462,-30.09599463,199,280.0,https://nvclstore.z8.web.core.windows.net/WA/NCB0003W1.zip
wa,ND14DD-001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ND14DD-001,120.0731049,-21.89952136,194,963.4,https://nvclstore.z8.web.core.windows.net/WA/ND14DD-001.zip
wa,NDDH002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NDDH002,125.4103436,-30.1738108,304,225.5,https://nvclstore.z8.web.core.windows.net/WA/NDDH002.zip
wa,NLD046,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NLD046,124.9030952,-28.78955036,194,170.4,https://nvclstore.z8.web.core.windows.net/WA/NLD046.zip
wa,NLD069,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NLD069,124.9032101,-28.79023453,429,70.5,https://nvclstore.z8.web.core.windows.net/WA/NLD069.zip
wa,NLD070,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NLD070,124.897184,-28.79911733,48,87.0,https://nvclstore.z8.web.core.windows.net/WA/NLD070.zip
wa,NLD080,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NLD080,124.9081678,-28.78179971,181,47.9,https://nvclstore.z8.web.core.windows.net/WA/NLD080.zip
wa,NLD210,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NLD210,124.9329886,-28.73808868,72,169.9,https://nvclstore.z8.web.core.windows.net/WA/NLD210.zip
wa,NMD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NMD001,116.8071473,-22.94183542,1033,319.1,https://nvclstore.z8.web.core.windows.net/WA/NMD001.zip
wa,NMOD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NMOD001,117.9046176,-23.43578767,473,301.0,https://nvclstore.z8.web.core.windows.net/WA/NMOD001.zip
wa,NMOD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NMOD002,117.9046162,-23.43580251,988,267.0,https://nvclstore.z8.web.core.windows.net/WA/NMOD002.zip
wa,NMOD004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NMOD004,117.9060461,-23.43797708,2410,398.8,https://nvclstore.z8.web.core.windows.net/WA/NMOD004.zip
wa,NMOD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NMOD005,117.9074565,-23.43915449,3401,450.6,https://nvclstore.z8.web.core.windows.net/WA/NMOD005.zip
wa,North Gorgon 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/North Gorgon 2,114.854914,-20.347092,101,3889.3,https://nvclstore.z8.web.core.windows.net/WA/North Gorgon 2.zip
wa,North Rankin 5,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/North Rankin 5,116.159777,-19.570562,252,553.59,https://nvclstore.z8.web.core.windows.net/WA/North Rankin 5.zip
wa,NUG0453,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NUG0453,121.5767,-21.6651,1225,257.7,https://nvclstore.z8.web.core.windows.net/WA/NUG0453.zip
wa,NUG0467,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NUG0467,121.5691,-21.6553,1199,512.7,https://nvclstore.z8.web.core.windows.net/WA/NUG0467.zip
wa,NVCD0102,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/NVCD0102,119.5816646,-31.50766456,50,202.0,https://nvclstore.z8.web.core.windows.net/WA/NVCD0102.zip
wa,OB001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/OB001,123.7975472,-23.46502355,10755,359.95,https://nvclstore.z8.web.core.windows.net/WA/OB001.zip
wa,OB002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/OB002,123.7966872,-23.4669157,16710,453.7,https://nvclstore.z8.web.core.windows.net/WA/OB002.zip
wa,OBDDH2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/OBDDH2,121.046824,-30.436482,312,170.0,https://nvclstore.z8.web.core.windows.net/WA/OBDDH2.zip
wa,OD15,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/OD15,121.510731,-25.188402,8080,87.2,https://nvclstore.z8.web.core.windows.net/WA/OD15.zip
wa,Olympic 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Olympic 1,122.639833,-18.299333,38,325.0,https://nvclstore.z8.web.core.windows.net/WA/Olympic 1.zip
wa,OND1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/OND1,115.002279,-22.198772,498,143.0,https://nvclstore.z8.web.core.windows.net/WA/OND1.zip
wa,Orange Pool 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Orange Pool 1,124.210647,-17.303546,505,175.58,https://nvclstore.z8.web.core.windows.net/WA/Orange Pool 1.zip
wa,PADD002A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/PADD002A,121.5596176,-21.94992196,203,530.4,https://nvclstore.z8.web.core.windows.net/WA/PADD002A.zip
